,CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED,CHURN_PROBABILITY
192,C100761,one,294.30379746835445,77723.0,216,45,243597.0,True,0,3,181.0,555,10,2.1,1,very_unsat,very_little,actively_looking_into_it,0,0.7986921
193,C100765,one,284.7457627118644,33439.0,0,49,159161.0,True,3,2,117.0,376,1,5.6,1,very_unsat,very_little,no,1,0.36433953
194,C100766,one,357.95454545454544,28499.5,76,0,533835.0,True,1,3,142.0,205,4,2.1,10,avg,high,considering,1,0.19631302
195,C100775,zero,414.6341463414634,45252.0,146,6,944950.0,False,1,3,261.0,253,21,3.4,4,unsat,very_little,considering,1,0.12683398
196,C100782,one,165.28066528066526,60510.5,202,66,218035.0,True,4,1,183.0,395,28,3.3,2,unsat,little,perhaps,0,0.6825171
197,C100785,one,250.95057034220537,72327.5,163,0,566611.0,True,2,2,91.0,363,20,1.2,14,very_unsat,little,considering,0,0.6736918
198,C100793,one,840.0,32154.5,0,0,953431.0,False,2,3,145.0,451,1,2.8,14,very_unsat,very_high,no,1,0.15278941
199,C100794,one,272.72727272727275,58411.0,54,0,414779.0,True,2,4,153.0,804,4,2.4,12,very_unsat,little,actively_looking_into_it,1,0.4119748
200,C100795,zero,345.821325648415,97801.0,247,0,867058.0,False,1,4,92.0,727,19,3.0,13,very_unsat,little,considering,1,0.46977365
201,C100802,one,279.06976744186045,68599.0,187,10,173827.0,True,2,4,95.0,669,10,3.6,5,unsat,high,never_thought,0,0.5440109
202,C100806,zero,314.68531468531467,91815.5,186,0,256954.0,True,3,3,132.0,826,20,2.0,14,very_unsat,high,actively_looking_into_it,0,0.82746947
203,C100814,one,175.0,33515.0,60,44,970686.0,False,2,3,96.0,341,5,2.5,10,very_unsat,high,considering,1,0.116423786
204,C100817,one,135.21126760563382,78739.0,0,61,227254.0,True,2,3,108.0,793,0,2.2,1,very_unsat,high,considering,1,0.41695875
205,C100818,zero,600.0,35741.5,0,17,257332.0,True,1,4,171.0,275,3,2.0,6,unsat,very_little,considering,1,0.19363457
206,C100826,one,37.1517027863777,98551.0,223,0,407489.0,True,1,1,139.0,398,0,1.4,1,very_unsat,very_high,never_thought,1,0.20013964
207,C100833,one,279.7202797202797,88378.5,239,9,220500.0,True,5,3,176.0,887,11,2.0,6,very_unsat,little,considering,0,0.66640353
208,C100835,zero,912.280701754386,63900.0,71,14,478843.0,True,1,2,156.0,799,1,4.2,1,very_unsat,high,considering,1,0.31935078
209,C100839,one,380.0,78829.0,0,5,177566.0,True,3,4,163.0,802,21,2.9,10,very_unsat,little,actively_looking_into_it,1,0.22830528
210,C100840,one,107.95454545454544,31551.5,198,23,436365.0,True,4,4,123.0,153,14,0.9,4,unsat,very_little,no,0,0.549639
211,C100841,zero,90.00000000000001,59481.0,0,0,603970.0,False,3,1,98.0,499,1,1.3,2,very_unsat,very_little,considering,1,0.1774022
212,C100850,zero,445.8204334365325,38761.0,223,0,835399.0,False,3,4,159.0,138,23,5.8,15,very_unsat,very_little,actively_looking_into_it,1,0.12464863
213,C100853,one,557.0032573289903,80540.5,207,77,566354.0,True,1,2,342.0,577,29,4.7,1,very_unsat,little,actively_looking_into_it,0,0.8067162
214,C100856,zero,61.80665610142632,48134.0,51,48,,,2,2,203.0,314,5,1.3,2,unsat,very_high,considering,1,0.29295385
215,C100858,zero,116.00429645542424,71169.5,51,78,471003.0,True,2,2,176.0,313,4,2.6,1,very_sat,very_high,no,1,0.38292593
216,C100861,zero,81.5217391304348,39334.5,84,0,810759.0,False,4,1,146.0,385,5,1.5,11,very_sat,very_little,considering,1,0.057394445
217,C100863,one,52.87896592244419,58561.0,171,58,959294.0,False,2,4,188.0,362,19,1.5,2,very_sat,very_little,never_thought,1,0.053364217
218,C100864,one,503.35570469798654,43942.5,49,0,206274.0,True,2,2,169.0,368,4,2.5,13,avg,little,considering,1,0.26768428
219,C100865,zero,625.0,83894.5,68,0,,,0,1,219.0,286,27,2.5,15,very_sat,high,never_thought,1,0.4624244
220,C100866,one,600.0,49657.5,45,0,290027.0,True,3,4,96.0,327,4,2.9,8,very_unsat,very_high,actively_looking_into_it,0,0.5216104
221,C100871,zero,1800.0,78134.0,0,9,223030.0,True,1,4,200.0,703,1,5.0,4,sat,little,considering,1,0.17238826
222,C100874,zero,84.37500000000003,13853.0,0,86,565508.0,True,3,1,194.0,132,1,1.7,1,very_unsat,little,no,1,0.28831327
223,C100875,one,379.1208791208791,70685.5,84,18,462701.0,True,4,4,266.0,159,5,4.6,4,unsat,very_little,never_thought,1,0.42695487
224,C100876,zero,689.9999999999999,47331.0,0,17,246065.0,True,1,4,96.0,375,1,2.3,6,unsat,little,actively_looking_into_it,1,0.17438298
225,C100880,zero,196.42857142857144,77699.0,68,23,224373.0,True,1,4,132.0,730,0,2.1,6,unsat,very_little,no,1,0.25537282
226,C100881,zero,645.3488372093025,60890.0,72,0,759982.0,False,0,1,231.0,715,3,3.7,8,very_sat,very_little,actively_looking_into_it,1,0.2718863
227,C100882,zero,433.9622641509434,70461.0,59,12,231039.0,True,1,1,278.0,723,5,2.3,2,very_unsat,very_little,actively_looking_into_it,0,0.5018177
228,C100894,zero,763.9751552795032,69087.0,61,0,248995.0,True,1,3,217.0,859,5,3.1,15,unsat,high,considering,1,0.3873654
229,C100903,zero,1290.0,14248.5,0,0,517445.0,True,2,1,118.0,167,0,5.3,8,very_sat,little,considering,1,0.19565219
230,C100904,one,329.2682926829268,18918.0,64,65,240314.0,True,1,1,126.0,130,3,1.8,1,unsat,little,actively_looking_into_it,0,0.6703025
231,C100908,zero,960.0,20491.0,0,0,277821.0,True,1,2,172.0,205,0,3.2,11,avg,little,considering,1,0.31541383
232,C100914,zero,900.0,78411.0,0,0,247087.0,True,0,1,196.0,541,1,2.0,14,very_sat,little,considering,1,0.38101524
233,C100915,one,1350.0,79792.5,0,32,569323.0,True,0,3,140.0,530,0,3.5,4,very_unsat,little,considering,1,0.22239101
234,C100916,one,272.72727272727275,19442.0,76,0,222367.0,True,0,2,191.0,131,3,1.6,12,avg,high,no,1,0.37835526
235,C100918,one,438.0530973451328,51606.5,62,29,353373.0,True,3,2,142.0,674,0,4.6,1,very_sat,high,no,1,0.39631134
236,C100919,one,180.6122448979592,79360.0,0,88,286607.0,True,2,3,168.0,877,0,5.9,2,very_unsat,very_little,never_thought,1,0.2955643
237,C100920,zero,217.10526315789477,56537.5,52,24,218819.0,True,1,3,155.0,163,4,1.1,6,unsat,very_little,actively_looking_into_it,0,0.5523503
238,C100922,one,1172.7272727272723,10287.5,0,12,677700.0,False,2,1,104.0,213,0,9.6,5,very_sat,very_little,considering,1,0.08106375
239,C100926,zero,67.70833333333334,53482.5,212,84,163422.0,True,3,3,143.0,331,11,1.6,2,very_sat,very_little,perhaps,1,0.40889275
240,C100936,one,155.64202334630352,39375.5,61,61,385179.0,True,2,2,150.0,257,3,2.0,1,very_unsat,very_little,perhaps,0,0.62768745
241,C100937,one,350.64935064935065,82205.5,61,7,433042.0,True,2,1,163.0,709,3,2.7,4,very_unsat,high,considering,1,0.38384497
242,C100938,one,291.39072847682127,37914.5,163,19,665435.0,False,2,4,236.0,172,21,3.4,6,very_sat,very_little,considering,1,0.11895484
243,C100943,one,105.0,48093.0,60,84,239883.0,True,2,1,155.0,265,3,2.5,11,very_unsat,little,considering,1,0.36318552
244,C100945,one,542.1686746987951,40784.5,66,79,223824.0,True,1,1,132.0,385,5,3.0,2,very_unsat,little,considering,1,0.48323876
245,C100946,one,398.73417721518985,19355.0,58,45,393866.0,True,1,3,101.0,135,3,1.1,2,very_sat,little,actively_looking_into_it,0,0.6216596
246,C100950,zero,277.3972602739726,40552.5,192,0,319120.0,True,4,2,181.0,188,20,1.7,10,very_unsat,high,actively_looking_into_it,0,0.76467603
247,C100951,zero,241.5584415584416,56027.0,165,12,177411.0,True,4,2,148.0,351,27,2.1,4,avg,very_little,actively_looking_into_it,0,0.72456723
248,C100964,one,290.6574394463668,65625.5,189,0,242424.0,True,1,4,155.0,349,14,1.8,13,very_unsat,very_high,considering,0,0.67033523
249,C100968,zero,201.34228187919464,60828.5,198,0,237814.0,True,1,2,176.0,313,14,1.0,14,very_unsat,high,actively_looking_into_it,0,0.79912984
250,C100973,zero,464.0287769784171,58203.0,178,65,419389.0,True,1,1,98.0,327,5,2.3,2,unsat,high,actively_looking_into_it,0,0.76989996
251,C100981,zero,2400.0,38660.5,0,0,346188.0,True,3,4,178.0,280,1,7.0,15,very_unsat,very_little,never_thought,1,0.43842953
252,C100987,zero,630.0,36056.5,0,0,361128.0,True,3,4,108.0,293,1,1.1,1,unsat,high,considering,1,0.4293115
253,C100989,one,1350.0,11932.0,0,46,232289.0,True,1,4,172.0,182,0,2.5,2,very_unsat,little,actively_looking_into_it,0,0.690233
254,C100994,one,1290.0,25081.5,0,14,357428.0,True,0,1,97.0,179,0,3.3,5,very_unsat,very_little,considering,1,0.2014566
255,C100997,zero,134.99999999999997,50005.0,0,10,178219.0,True,2,2,127.0,455,0,1.9,4,very_unsat,little,actively_looking_into_it,1,0.1339981
256,C101007,one,840.0,15940.0,0,0,266723.0,True,1,1,202.0,162,0,2.8,15,unsat,avg,actively_looking_into_it,1,0.36690402
257,C101008,one,330.88235294117646,46560.0,172,0,756597.0,False,1,2,90.0,341,4,3.0,8,unsat,very_high,no,1,0.13020748
258,C101019,zero,434.4827586206897,11728.0,0,19,749692.0,False,5,3,87.0,210,0,3.2,6,very_sat,little,actively_looking_into_it,1,0.09746063
259,C101027,zero,1080.0,59544.0,0,12,854910.0,False,1,4,196.0,367,1,2.6,6,very_sat,little,actively_looking_into_it,1,0.16305965
260,C101036,one,873.4177215189873,24591.5,58,0,855247.0,False,4,3,123.0,146,4,3.6,13,very_sat,very_high,considering,1,0.12291145
261,C101041,one,434.2105263157895,62147.0,78,5,869968.0,False,2,2,149.0,427,3,2.3,4,very_unsat,little,actively_looking_into_it,1,0.36399108
262,C101042,zero,130.43478260869568,92323.0,172,51,274732.0,True,2,1,103.0,597,22,3.4,2,very_unsat,very_little,never_thought,0,0.57638216
263,C101046,one,732.1428571428571,27101.5,68,0,806628.0,False,2,1,208.0,199,5,2.1,9,avg,very_little,considering,1,0.1490342
264,C101048,one,780.0,29595.5,0,28,199156.0,True,1,2,156.0,410,1,3.6,2,very_unsat,little,considering,1,0.37122703
265,C101051,one,283.5365853658537,101855.0,228,0,485551.0,True,0,3,140.0,675,29,2.1,14,avg,little,never_thought,0,0.6291193
266,C101053,zero,971.5909090909092,54266.5,76,69,611844.0,False,1,4,111.0,431,23,4.7,2,sat,little,considering,1,0.4204719
267,C101057,one,35.681610247026526,54406.5,203,79,230927.0,True,2,4,238.0,376,28,2.3,2,unsat,very_high,actively_looking_into_it,1,0.30252177
268,C101063,zero,420.2334630350193,37520.0,157,26,917354.0,False,0,2,80.0,222,16,4.6,2,very_unsat,very_high,no,1,0.1290673
269,C101069,one,85.71428571428571,26782.5,0,25,646441.0,False,3,1,191.0,205,1,2.0,1,avg,very_high,considering,1,0.07530248
270,C101079,one,510.0000000000001,57701.5,0,0,572006.0,True,4,2,194.0,438,22,1.7,15,very_unsat,little,considering,1,0.48512328
271,C101080,zero,505.938242280285,42731.0,221,10,757276.0,False,4,4,144.0,247,12,7.1,5,very_unsat,little,actively_looking_into_it,1,0.20265627
272,C101088,one,570.0,56644.0,0,85,457791.0,True,1,2,282.0,790,0,1.9,2,avg,very_high,considering,1,0.39199686
273,C101089,zero,229.59183673469383,31988.0,52,24,584765.0,True,2,3,113.0,385,4,1.0,6,very_unsat,very_little,considering,1,0.21038419
274,C101090,zero,448.9795918367348,38806.5,47,0,796028.0,False,1,3,101.0,377,26,1.2,14,very_unsat,little,no,1,0.19011885
275,C101091,one,387.93103448275866,33941.5,78,17,319088.0,True,3,1,88.0,279,5,4.5,4,very_unsat,little,perhaps,1,0.38644677
276,C101101,one,166.05166051660518,82020.0,171,0,218852.0,True,3,1,145.0,777,19,2.5,11,very_unsat,little,actively_looking_into_it,0,0.6315053
277,C101102,zero,935.0649350649352,82448.5,54,21,799566.0,False,1,2,147.0,481,4,3.8,6,very_unsat,little,actively_looking_into_it,1,0.32303578
278,C101104,zero,324.77678571428567,62690.0,66,73,181566.0,True,3,2,111.0,819,28,8.7,1,very_unsat,very_high,considering,0,0.60049045
279,C101111,one,627.9069767441861,15676.0,35,8,454435.0,True,4,1,388.0,238,20,4.5,11,avg,very_high,no,1,0.35516226
280,C101119,one,1114.8648648648648,44137.0,48,0,297403.0,True,3,1,191.0,311,3,4.5,13,very_unsat,little,considering,1,0.4024219
281,C101123,one,164.969450101833,48593.0,51,34,796032.0,False,4,2,113.0,299,3,1.7,1,sat,very_high,considering,1,0.15825748
282,C101124,one,20.066889632107017,30317.5,199,0,996717.0,False,3,4,185.0,217,10,1.2,8,very_sat,very_high,no,1,0.032944024
283,C101126,zero,750.0,46036.0,0,0,876205.0,False,2,3,161.0,343,0,2.5,8,very_unsat,very_high,considering,1,0.13295299
284,C101127,one,930.0,53510.0,0,20,174178.0,True,1,4,154.0,453,0,2.1,4,avg,very_little,considering,1,0.26225144
285,C101128,zero,172.2972972972973,88308.0,196,0,285218.0,True,1,4,136.0,767,19,1.7,11,very_unsat,very_high,considering,0,0.59453475
286,C101136,zero,571.0227272727273,60196.0,252,0,250526.0,True,3,3,122.0,333,21,5.7,6,avg,high,considering,0,0.70421237
287,C101138,zero,435.6164383561644,77958.0,265,0,383053.0,True,1,3,186.0,405,4,5.3,11,avg,avg,never_thought,1,0.42458475
288,C101140,one,494.1176470588235,42921.5,70,0,502833.0,True,2,2,113.0,281,3,1.8,15,very_unsat,very_high,no,1,0.4194157
289,C101142,one,64.28571428571428,62409.5,0,60,186059.0,True,2,4,175.0,142,0,2.5,2,unsat,little,considering,1,0.22849327
290,C101143,zero,190.0,13903.5,0,20,376847.0,True,3,4,165.0,178,4,0.9,2,very_sat,very_little,never_thought,1,0.38923115
291,C101145,zero,1590.0,49842.0,0,80,159050.0,True,1,3,265.0,725,0,5.3,2,sat,very_high,considering,1,0.17368597
292,C101146,one,1005.9880239520955,34625.0,67,0,475816.0,True,3,3,180.0,487,3,4.6,13,very_unsat,very_high,no,1,0.28982216
293,C101154,one,740.7407407407406,80868.5,62,89,183310.0,True,0,2,227.0,414,4,4.0,2,very_sat,little,no,1,0.3892408
294,C101155,one,307.3170731707317,48680.5,0,31,172850.0,True,3,2,142.0,283,4,3.2,2,very_unsat,very_little,no,1,0.41824228
295,C101164,one,244.0,22912.0,0,65,175145.0,True,3,1,175.0,203,0,6.1,2,avg,high,considering,1,0.21712112
296,C101170,zero,213.7404580152672,75826.0,223,7,990925.0,False,5,1,291.0,539,12,1.8,6,very_unsat,very_high,no,1,0.2517169
297,C101174,zero,967.2131147540985,56357.5,83,0,201780.0,True,3,1,120.0,376,5,5.9,8,very_unsat,high,considering,0,0.50698507
298,C101176,one,97.77015437392794,45646.0,33,45,503204.0,True,4,3,146.0,300,3,2.9,2,very_sat,little,no,1,0.2666545
299,C101177,zero,437.95620437956205,37463.0,178,27,267052.0,True,2,3,112.0,193,22,9.0,8,very_unsat,high,considering,0,0.6204723
300,C101181,zero,187.5,12790.0,0,22,979940.0,False,3,2,135.0,130,1,1.0,14,avg,little,never_thought,1,0.05541557
301,C101187,zero,63.33333333333333,40079.5,70,73,743905.0,False,3,4,142.0,271,3,1.9,2,sat,very_high,no,1,0.09058505
302,C101193,zero,827.5862068965516,65441.5,74,0,547282.0,True,2,3,111.0,273,4,4.8,11,very_unsat,very_high,considering,1,0.35249442
303,C101196,one,81.7717206132879,27871.0,87,40,770232.0,False,2,1,121.0,216,5,1.6,2,unsat,very_high,no,1,0.07568884
304,C101200,zero,342.8571428571429,42487.0,0,18,732377.0,False,2,3,239.0,377,0,3.2,4,unsat,little,considering,1,0.07785916
305,C101203,zero,1050.0,33538.0,0,76,270632.0,True,1,2,282.0,352,0,1.5,2,very_unsat,little,considering,0,0.640697
306,C101206,zero,238.75432525951555,62889.5,189,0,576729.0,True,3,1,124.0,324,12,1.3,8,very_unsat,little,considering,0,0.5745058
307,C101213,one,177.77777777777777,46268.5,0,71,579569.0,True,3,2,87.0,310,1,2.8,2,very_unsat,little,actively_looking_into_it,0,0.5994883
308,C101218,one,240.0,71595.5,0,88,308273.0,True,0,3,162.0,792,1,1.8,2,avg,little,considering,1,0.26789373
309,C101220,zero,225.80645161290323,33706.5,86,0,254085.0,True,1,4,133.0,256,5,1.4,9,very_sat,avg,considering,1,0.37534118
310,C101221,one,77.8546712802768,60266.0,216,84,445082.0,True,2,2,119.0,351,21,2.0,2,very_sat,little,actively_looking_into_it,0,0.70092547
311,C101228,zero,356.115107913669,77151.5,178,21,949015.0,False,1,3,192.0,463,26,3.3,5,avg,very_little,considering,1,0.22963476
312,C101239,one,290.0,54741.5,200,13,,,1,1,101.0,289,26,1.9,6,very_unsat,very_high,considering,0,0.60607857
313,C101253,one,251.49700598802391,77084.0,67,0,864279.0,False,2,2,114.0,147,3,1.4,14,unsat,very_high,considering,1,0.13360572
314,C101255,zero,425.8064516129032,19061.5,0,21,483681.0,True,3,2,186.0,160,3,3.4,2,very_unsat,very_high,considering,1,0.20451689
315,C101256,one,933.774834437086,25956.0,51,0,633894.0,False,1,4,144.0,189,3,4.7,8,very_sat,avg,considering,1,0.1424799
316,C101258,zero,405.88235294117646,31107.0,70,0,726626.0,False,2,4,191.0,191,3,2.3,11,very_unsat,very_little,no,1,0.09918153
317,C101264,zero,1740.0,18057.5,0,0,176533.0,True,2,2,167.0,211,1,3.8,12,very_unsat,little,no,1,0.45668805
318,C101269,zero,351.9553072625698,24631.5,79,0,799577.0,False,2,1,232.0,171,5,2.1,13,unsat,very_high,considering,1,0.09306747
319,C101274,one,1229.9999999999998,44855.5,0,0,394683.0,True,3,3,122.0,357,0,3.1,10,very_unsat,very_high,considering,1,0.444063
320,C101279,zero,146.51162790697674,64118.5,0,76,890332.0,False,2,4,175.0,280,1,2.2,1,very_sat,very_high,actively_looking_into_it,1,0.35633188
321,C101281,one,1320.0000000000002,69314.5,0,0,816136.0,False,3,4,144.0,257,0,5.4,14,unsat,very_high,actively_looking_into_it,1,0.27651447
322,C101286,one,64.42953020134229,78997.0,75,57,344377.0,True,4,3,193.0,821,13,1.6,1,avg,very_little,actively_looking_into_it,0,0.5074774
323,C101287,one,1634.4827586206898,29656.0,45,0,390329.0,True,1,4,180.0,300,4,7.9,11,unsat,little,never_thought,1,0.3222152
324,C101289,zero,278.5714285714286,26725.0,30,15,165034.0,True,3,3,243.0,226,3,2.6,6,very_sat,very_high,considering,1,0.21099633
325,C101290,one,709.0909090909091,58205.5,65,0,467547.0,True,2,1,63.0,866,5,2.9,10,very_unsat,very_high,actively_looking_into_it,0,0.57607317
326,C101300,zero,117.86716557530404,35608.5,199,77,518933.0,True,2,1,123.0,374,4,5.2,2,sat,little,considering,1,0.33781117
327,C101304,one,46.05263157894736,40823.0,216,14,926016.0,False,3,2,118.0,144,28,1.7,4,very_sat,avg,never_thought,1,0.0320881
328,C101309,one,70.84468664850137,61530.0,221,78,733533.0,False,2,1,195.0,352,11,1.6,2,very_unsat,very_little,actively_looking_into_it,1,0.19593883
329,C101327,one,190.965092402464,43109.0,177,21,249041.0,True,4,3,131.0,295,11,3.1,5,very_unsat,little,actively_looking_into_it,0,0.6743823
330,C101335,zero,295.774647887324,74160.5,184,0,388758.0,True,1,4,103.0,749,17,1.8,6,sat,very_high,considering,0,0.6737364
331,C101336,zero,1350.0,61582.5,0,82,,,1,3,151.0,803,0,3.5,2,very_unsat,little,considering,1,0.41672844
332,C101338,zero,182.5095057034221,46996.5,39,65,480632.0,True,3,4,123.0,293,3,4.8,11,unsat,high,actively_looking_into_it,1,0.30550903
333,C101349,one,341.9117647058824,36062.5,172,62,629624.0,False,1,4,188.0,284,29,2.1,2,unsat,little,considering,1,0.27193862
334,C101351,one,172.7078891257996,80206.5,199,17,362027.0,True,2,4,172.0,681,15,2.7,5,unsat,little,actively_looking_into_it,0,0.6459569
335,C101352,one,186.8852459016393,79562.5,0,51,812294.0,False,4,1,184.0,739,1,2.8,2,very_unsat,little,actively_looking_into_it,0,0.5300552
336,C101353,zero,408.0,66072.5,0,15,193310.0,True,2,1,128.0,423,4,2.4,6,very_unsat,very_high,actively_looking_into_it,1,0.211685
337,C101356,one,102.9411764705882,30768.5,198,11,666829.0,False,2,1,113.0,217,17,1.4,5,avg,little,no,1,0.07334125
338,C101359,one,540.3726708074535,85677.0,61,0,842491.0,False,2,4,128.0,663,3,2.9,2,avg,very_high,considering,1,0.2630747
339,C101360,one,102.97482837528604,95519.0,247,9,165032.0,True,2,1,209.0,682,28,1.5,4,avg,little,no,1,0.4652375
340,C101368,zero,630.4347826086956,75701.0,38,0,189880.0,True,0,3,112.0,406,4,1.9,13,unsat,very_high,actively_looking_into_it,0,0.5326359
341,C101370,zero,524.4755244755245,41195.0,43,42,240967.0,True,1,4,120.0,280,5,1.5,2,very_unsat,very_high,no,0,0.57854056
342,C101372,one,281.95488721804514,58069.0,166,0,461846.0,True,2,1,126.0,373,25,2.5,9,very_unsat,very_little,considering,0,0.59853673
343,C101374,one,275.6756756756757,38485.5,0,64,779316.0,False,3,2,128.0,262,1,6.8,1,very_sat,very_little,considering,1,0.12933803
344,C101375,zero,1590.0,63047.0,0,0,572227.0,True,0,4,149.0,818,0,5.3,14,unsat,very_little,actively_looking_into_it,1,0.34029865
345,C101376,zero,127.5,77050.0,70,23,288397.0,True,4,3,163.0,654,5,1.7,4,very_sat,avg,considering,1,0.35994226
346,C101379,zero,209.43396226415095,50765.5,190,24,741085.0,False,3,4,106.0,275,14,3.7,5,unsat,very_little,never_thought,1,0.10893488
347,C101380,one,143.66197183098592,52702.0,80,53,598067.0,True,2,4,88.0,389,5,2.4,2,very_unsat,little,actively_looking_into_it,0,0.62605965
348,C101384,zero,675.8241758241759,43882.0,82,0,234624.0,True,2,2,210.0,265,3,3.1,12,very_unsat,little,perhaps,1,0.40289706
349,C101386,one,396.5517241379311,37448.5,74,29,280799.0,True,1,1,147.0,359,5,2.3,2,very_unsat,very_little,actively_looking_into_it,0,0.668628
350,C101389,one,164.42307692307693,23386.0,60,88,,,2,3,150.0,217,4,4.7,1,very_unsat,very_high,actively_looking_into_it,1,0.42881048
351,C101391,one,152.54237288135593,98148.5,197,47,341242.0,True,4,3,267.0,506,21,3.9,2,very_unsat,little,considering,0,0.6184839
352,C101393,zero,104.34782608695652,14042.5,0,59,363307.0,True,2,4,135.0,183,0,2.4,1,avg,little,considering,1,0.36798292
353,C101395,one,1050.0,21673.0,0,56,570210.0,True,0,2,169.0,182,1,1.5,2,unsat,very_high,considering,1,0.3880549
354,C101403,one,221.9387755102041,54829.5,172,12,356799.0,True,3,3,117.0,381,12,1.9,4,unsat,little,actively_looking_into_it,0,0.71801496
355,C101404,one,193.2203389830508,78435.5,195,60,473987.0,True,0,2,131.0,843,24,1.9,1,avg,little,considering,0,0.6676057
